Lemon Syrup,Lemon Syrup,ml,2026-09-08,414.23,414.23,174.8,789.52,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Lemon Syrup,Lemon Syrup,ml,2026-09-09,407.63,407.63,170.77,780.08,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Lemon Syrup,Lemon Syrup,ml,2026-09-10,408.48,408.48,171.27,781.35,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Lemon Syrup,Lemon Syrup,ml,2026-09-11,430.1,430.1,183.95,813.67,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Lemon Syrup,Lemon Syrup,ml,2026-09-14,405.23,405.23,168.59,778.48,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Lemon Syrup,Lemon Syrup,ml,2026-09-15,410.51,410.51,171.6,786.54,"(1, 1, 2)","(1, 0, 1, 5)",2301.34,2329.54,133.62,167.21,40.55,31.5
Longganisa,Longganisa,kg,2026-09-07,1.11,1.11,0.3,2.58,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-08,0.79,0.79,0.11,2.0,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-09,1.02,1.02,0.24,2.41,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-10,1.09,1.09,0.28,2.54,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-11,1.15,1.15,0.32,2.65,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-14,1.2,1.2,0.26,3.03,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Longganisa,Longganisa,kg,2026-09-15,0.72,0.72,0.01,2.08,"(2, 1, 2)","(1, 1, 0, 5)",-12.64,15.49,0.3,0.35,31.7,31.69
Mango,Mango,kg,2026-09-07,0.6,0.6,0.12,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-08,0.6,0.6,0.12,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-09,0.6,0.6,0.11,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-10,0.6,0.6,0.11,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-11,0.6,0.6,0.11,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-14,0.6,0.6,0.11,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango,Mango,kg,2026-09-15,0.6,0.6,0.11,1.52,"(0, 1, 1)","(0, 0, 0, 5)",-340.56,-328.43,0.24,0.3,49.16,35.62
Mango Syrup,Mango Syrup,ml,2026-09-07,201.31,201.31,21.09,549.75,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-08,83.02,83.02,,342.84,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-09,271.9,271.9,49.09,661.07,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-10,285.78,285.78,55.35,682.21,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-11,363.02,363.02,93.44,796.88,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-14,203.12,203.12,10.9,611.75,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Mango Syrup,Mango Syrup,ml,2026-09-15,154.25,154.25,1.2,526.75,"(0, 1, 2)","(1, 1, 0, 5)",3140.16,3160.28,106.01,122.44,54.43,61.74
Marshmallows,Marshmallows,g,2026-09-07,109.75,109.75,22.58,252.5,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-08,134.98,134.98,31.22,300.89,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-09,123.12,123.12,20.56,298.33,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-10,133.57,133.57,17.06,342.46,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-11,151.3,151.3,19.78,386.4,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-14,116.97,116.97,4.58,350.1,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Marshmallows,Marshmallows,g,2026-09-15,130.5,130.5,5.12,391.12,"(2, 1, 0)","(1, 1, 1, 5)",2784.69,2808.8,42.53,50.79,44.3,55.5
Matcha Powder,Matcha Powder,g,2026-09-07,131.37,131.37,46.06,272.33,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-08,155.3,155.3,56.97,315.07,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-09,133.51,133.51,39.24,299.88,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-10,141.92,141.92,36.03,338.67,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-11,165.48,165.48,42.8,392.24,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-14,130.82,130.82,23.8,351.72,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Matcha Powder,Matcha Powder,g,2026-09-15,150.03,150.03,27.36,403.41,"(2, 1, 0)","(1, 1, 1, 5)",2132.63,2156.74,43.52,50.33,58.85,50.23
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-07,1642.8,1642.8,781.05,3219.49,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-08,1331.03,1331.03,612.71,2677.92,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-09,1330.39,1330.39,611.25,2680.77,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-10,1371.89,1371.89,632.49,2756.7,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-11,1386.47,1386.47,639.75,2784.09,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-14,1385.34,1385.34,638.76,2783.49,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Mozzarella Cheese,Mozzarella Cheese,g,2026-09-15,1382.83,1382.83,637.13,2780.12,"(2, 1, 2)","(0, 0, 0, 5)",1220.97,1245.22,369.77,469.49,31.4,26.27
Nacho Chips,Nacho Chips,kg,2026-09-07,0.72,0.72,0.12,1.81,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-08,0.62,0.62,0.04,1.69,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-09,0.76,0.76,0.08,2.11,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-10,0.79,0.79,0.04,2.43,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-11,0.82,0.82,0.03,2.67,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-14,0.7,0.7,0.0,2.6,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Nacho Chips,Nacho Chips,kg,2026-09-15,0.71,0.71,0.0,2.84,"(2, 1, 0)","(1, 1, 1, 5)",-147.55,-123.43,0.36,0.43,56.0,69.28
Oreo Crumbs,Oreo Crumbs,g,2026-09-07,263.1,263.1,93.55,592.96,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-08,264.15,264.15,94.02,594.99,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-09,276.75,276.75,99.94,617.88,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-10,273.52,273.52,98.4,612.09,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-11,382.75,382.75,151.81,805.67,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-14,255.41,255.41,89.81,579.54,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Oreo Crumbs,Oreo Crumbs,g,2026-09-15,260.57,260.57,92.17,589.17,"(1, 1, 2)","(0, 1, 1, 5)",1744.37,1768.46,106.38,132.44,39.07,32.76
Parmesan Cheese,Parmesan Cheese,g,2026-09-07,180.01,180.01,97.76,319.51,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-08,203.91,203.91,111.58,359.58,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-09,230.74,230.74,127.19,404.34,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-10,240.92,240.92,133.08,421.42,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-11,236.46,236.46,130.37,414.32,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-14,187.2,187.2,101.53,332.68,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Parmesan Cheese,Parmesan Cheese,g,2026-09-15,208.63,208.63,113.91,368.65,"(0, 1, 1)","(1, 1, 1, 5)",626.05,646.14,63.86,70.53,29.83,27.51
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-07,197.76,197.76,37.63,466.79,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-08,206.65,206.65,41.87,479.94,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-09,206.49,206.49,41.62,480.22,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-10,243.77,243.77,60.49,534.42,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-11,274.81,274.81,77.42,578.54,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-14,195.74,195.74,36.33,464.91,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Passion Fruit Syrup,Passion Fruit Syrup,ml,2026-09-15,200.48,200.48,38.55,471.94,"(2, 1, 2)","(1, 1, 1, 5)",3066.93,3099.06,85.16,103.64,34.35,33.13
Pepperoni,Pepperoni,g,2026-09-07,241.92,241.92,22.44,653.43,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-08,284.56,284.56,38.59,719.45,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-09,243.3,243.3,22.77,656.27,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-10,289.33,289.33,40.37,727.39,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-11,342.6,342.6,63.96,807.22,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-14,241.97,241.97,22.03,655.46,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pepperoni,Pepperoni,g,2026-09-15,284.63,284.63,38.08,721.6,"(0, 1, 1)","(1, 1, 1, 5)",3350.89,3370.98,132.81,146.2,51.57,47.89
Pesto Sauce,Pesto Sauce,L,2026-09-07,0.24,0.24,0.04,0.59,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-08,0.26,0.26,0.06,0.63,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-09,0.25,0.25,0.05,0.61,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-10,0.25,0.25,0.05,0.62,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-11,0.25,0.25,0.05,0.61,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-14,0.25,0.25,0.05,0.61,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pesto Sauce,Pesto Sauce,L,2026-09-15,0.25,0.25,0.05,0.61,"(2, 1, 2)","(0, 0, 0, 5)",-1025.56,-1001.32,0.08,0.1,38.98,33.43
Pizza Dough,Pizza Dough,pcs,2026-09-07,10.28,10.28,1.8,33.77,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-08,11.55,11.55,0.63,55.82,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-09,7.07,7.07,0.0,54.17,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-10,4.81,4.81,0.0,55.5,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-11,18.22,18.22,0.0,156.55,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-14,11.87,11.87,0.0,216.86,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pizza Dough,Pizza Dough,pcs,2026-09-15,13.28,13.28,0.0,356.63,"(0, 1, 0)","(0, 1, 0, 5)",1157.58,1165.64,3.54,4.94,36.01,42.42
Pork Tocino,Pork Tocino,kg,2026-09-07,1.09,1.09,0.12,3.26,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-08,0.9,0.9,0.0,4.27,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-09,0.77,0.77,0.0,5.23,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-10,0.62,0.62,0.0,5.96,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-11,1.24,1.24,0.0,12.52,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-14,1.11,1.11,0.0,18.91,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Pork Tocino,Pork Tocino,kg,2026-09-15,0.85,0.85,0.0,23.81,"(0, 1, 0)","(1, 1, 0, 5)",167.52,179.59,0.29,0.33,42.92,39.38
Potatoes,Potatoes,kg,2026-09-07,1.16,1.16,0.47,2.37,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-08,1.24,1.24,0.52,2.52,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-09,1.24,1.24,0.52,2.53,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-10,1.38,1.38,0.6,2.78,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-11,1.57,1.57,0.71,3.14,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-14,1.13,1.13,0.44,2.32,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Potatoes,Potatoes,kg,2026-09-15,1.25,1.25,0.52,2.55,"(1, 1, 2)","(1, 1, 1, 5)",-290.8,-262.68,0.27,0.35,20.75,19.63
Rice,Rice,kg,2026-09-07,6.34,6.34,4.29,10.34,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-08,6.03,6.03,4.12,9.69,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-09,6.08,6.08,4.14,9.81,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-10,6.24,6.24,4.23,10.16,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-11,6.43,6.43,4.33,10.56,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-14,6.26,6.26,4.23,10.28,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Rice,Rice,kg,2026-09-15,6.26,6.26,4.22,10.29,"(0, 1, 1)","(0, 0, 1, 5)",-1449.12,-1433.0,1.21,1.44,18.72,17.75
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-07,175.77,175.77,23.57,486.56,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-08,226.13,226.13,42.29,573.18,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-09,212.49,212.49,36.8,550.59,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-10,463.44,463.44,161.51,937.95,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-11,339.97,339.97,94.92,753.51,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-14,247.52,247.52,39.54,656.17,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Salted Egg Sauce,Salted Egg Sauce,ml,2026-09-15,177.92,177.92,16.21,535.41,"(0, 1, 2)","(1, 1, 0, 5)",2813.62,2833.73,140.51,174.52,50.97,44.07
Shrimp,Shrimp,kg,2026-09-07,0.18,0.18,0.0,0.57,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-08,0.22,0.22,0.0,0.66,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-09,0.18,0.18,0.0,0.58,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-10,0.18,0.18,0.0,0.57,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-11,0.25,0.25,0.02,0.75,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-14,0.18,0.18,0.0,0.58,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Shrimp,Shrimp,kg,2026-09-15,0.22,0.22,0.0,0.66,"(1, 1, 2)","(0, 1, 1, 5)",-858.77,-834.68,0.09,0.1,30.84,47.28
Siracha Sauce,Siracha Sauce,ml,2026-09-07,216.19,216.19,87.31,453.83,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-08,243.95,243.95,101.08,503.45,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-09,246.1,246.1,101.93,508.06,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-10,260.28,260.28,109.26,532.52,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-11,317.05,317.05,139.13,629.43,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-14,218.91,218.91,87.69,462.04,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Siracha Sauce,Siracha Sauce,ml,2026-09-15,235.89,235.89,96.17,492.14,"(2, 1, 2)","(1, 1, 1, 5)",1535.05,1567.18,90.16,110.54,29.2,29.53
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-07,1.33,1.33,0.57,2.58,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-08,1.5,1.5,0.68,2.87,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-09,1.63,1.63,0.76,3.09,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-10,1.69,1.69,0.79,3.19,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-11,1.82,1.82,0.87,3.41,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-14,1.36,1.36,0.59,2.63,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spaghetti Pasta,Spaghetti Pasta,kg,2026-09-15,1.52,1.52,0.69,2.9,"(1, 1, 1)","(1, 1, 1, 5)",-239.45,-215.34,0.58,0.65,41.84,34.67
Spanish Sardines,Spanish Sardines,kg,2026-09-07,0.2,0.2,0.0,0.6,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Spanish Sardines,Spanish Sardines,kg,2026-09-08,0.2,0.2,0.0,0.6,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Spanish Sardines,Spanish Sardines,kg,2026-09-09,0.21,0.21,0.0,0.61,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Spanish Sardines,Spanish Sardines,kg,2026-09-10,0.2,0.2,0.0,0.58,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
Spanish Sardines,Spanish Sardines,kg,2026-09-11,0.19,0.19,0.0,0.58,"(0, 1, 1)","(1, 0, 0, 5)",-859.78,-843.63,0.12,0.13,54.68,64.21
